LINESTRING (1.534330 42.506594, 1.534300 42.506608) 
LINESTRING (1.534300 42.506608, 1.534248 42.506619) 
LINESTRING (1.534248 42.506619, 1.534194 42.506617) 
LINESTRING (1.534194 42.506617, 1.534144 42.506602) 
LINESTRING (1.534144 42.506602, 1.534109 42.506580) 
LINESTRING (1.534109 42.506580, 1.534083 42.506551) 
LINESTRING (1.534083 42.506551, 1.533920 42.506501) 
LINESTRING (1.533920 42.506501, 1.532393 42.506194) 
LINESTRING (1.532393 42.506194, 1.531982 42.506106) 
LINESTRING (1.531982 42.506106, 1.531823 42.506082) 
LINESTRING (1.531823 42.506082, 1.531800 42.506102) 
LINESTRING (1.531800 42.506102, 1.531769 42.506115) 
LINESTRING (1.531769 42.506115, 1.531733 42.506119) 
LINESTRING (1.531733 42.506119, 1.531698 42.506112) 
LINESTRING (1.531698 42.506112, 1.531674 42.506100) 
LINESTRING (1.531674 42.506100, 1.531655 42.506083) 
LINESTRING (1.531655 42.506083, 1.531644 42.506063) 
LINESTRING (1.531644 42.506063, 1.531643 42.506041) 
LINESTRING (1.531643 42.506041, 1.531408 42.505985) 
LINESTRING (1.531408 42.505985, 1.530955 42.505897) 
LINESTRING (1.530955 42.505897, 1.530873 42.505881) 
LINESTRING (1.530873 42.505881, 1.530706 42.505848) 
LINESTRING (1.530706 42.505848, 1.530402 42.505770) 
LINESTRING (1.530402 42.505770, 1.529832 42.505636) 
LINESTRING (1.529832 42.505636, 1.529019 42.505470) 
LINESTRING (1.529019 42.505470, 1.528320 42.505328) 
LINESTRING (1.528320 42.505328, 1.527992 42.505293) 
LINESTRING (1.527992 42.505293, 1.527826 42.505297) 
LINESTRING (1.527826 42.505297, 1.527670 42.505303) 
LINESTRING (1.527670 42.505303, 1.527532 42.505326) 
LINESTRING (1.527532 42.505326, 1.527521 42.505349) 
LINESTRING (1.527521 42.505349, 1.527502 42.505369) 
LINESTRING (1.527502 42.505369, 1.527468 42.505388) 
LINESTRING (1.527468 42.505388, 1.527427 42.505397) 
LINESTRING (1.527427 42.505397, 1.527385 42.505395) 
LINESTRING (1.527385 42.505395, 1.527346 42.505381) 
LINESTRING (1.527346 42.505381, 1.527316 42.505359) 
LINESTRING (1.527316 42.505359, 1.527298 42.505330) 
LINESTRING (1.527298 42.505330, 1.527296 42.505298) 
LINESTRING (1.527296 42.505298, 1.527197 42.505281) 
LINESTRING (1.527197 42.505281, 1.526999 42.505245) 
LINESTRING (1.526999 42.505245, 1.526536 42.505199) 
LINESTRING (1.526536 42.505199, 1.526329 42.505175) 
LINESTRING (1.526329 42.505175, 1.526165 42.505149) 
LINESTRING (1.526165 42.505149, 1.526107 42.505142) 
LINESTRING (1.526107 42.505142, 1.525608 42.505081) 
LINESTRING (1.525608 42.505081, 1.525162 42.505016) 
LINESTRING (1.525162 42.505016, 1.524728 42.504953) 
LINESTRING (1.524728 42.504953, 1.524332 42.504908) 
LINESTRING (1.524332 42.504908, 1.524022 42.504853) 
LINESTRING (1.524022 42.504853, 1.523629 42.504767) 
LINESTRING (1.523629 42.504767, 1.523211 42.504689) 
LINESTRING (1.523211 42.504689, 1.523003 42.504664) 
LINESTRING (1.523003 42.504664, 1.522807 42.504640) 
LINESTRING (1.522807 42.504640, 1.522503 42.504602) 
LINESTRING (1.522503 42.504602, 1.522221 42.504566) 
LINESTRING (1.522221 42.504566, 1.522205 42.504543) 
LINESTRING (1.522205 42.504543, 1.522179 42.504525) 
LINESTRING (1.522179 42.504525, 1.522147 42.504515) 
LINESTRING (1.522147 42.504515, 1.522112 42.504513) 
LINESTRING (1.522112 42.504513, 1.522078 42.504520) 
LINESTRING (1.522078 42.504520, 1.522050 42.504535) 
LINESTRING (1.522050 42.504535, 1.522029 42.504556) 
LINESTRING (1.522029 42.504556, 1.521726 42.504523) 
LINESTRING (1.521726 42.504523, 1.521619 42.504490) 
LINESTRING (1.521619 42.504490, 1.521608 42.504486) 
LINESTRING (1.521608 42.504486, 1.521476 42.504446) 
LINESTRING (1.521476 42.504446, 1.521283 42.504386) 
LINESTRING (1.521283 42.504386, 1.519926 42.503804) 
LINESTRING (1.519926 42.503804, 1.519806 42.503782) 
LINESTRING (1.519806 42.503782, 1.519746 42.503778) 
LINESTRING (1.519746 42.503778, 1.519700 42.503775) 
LINESTRING (1.519700 42.503775, 1.519580 42.503778) 
LINESTRING (1.519580 42.503778, 1.519482 42.503779) 
LINESTRING (1.519482 42.503779, 1.519426 42.503792) 
LINESTRING (1.519426 42.503792, 1.519374 42.503792) 
LINESTRING (1.519374 42.503792, 1.519313 42.503777) 
LINESTRING (1.519313 42.503777, 1.519255 42.503744) 
LINESTRING (1.519255 42.503744, 1.519234 42.503701) 
LINESTRING (1.519234 42.503701, 1.519230 42.503694) 
LINESTRING (1.519230 42.503694, 1.519100 42.503645) 
LINESTRING (1.519100 42.503645, 1.518927 42.503627) 
LINESTRING (1.518927 42.503627, 1.518889 42.503630) 
LINESTRING (1.518889 42.503630, 1.518302 42.503656) 
LINESTRING (1.518302 42.503656, 1.517977 42.503709) 
LINESTRING (1.517977 42.503709, 1.517610 42.503763) 
LINESTRING (1.517610 42.503763, 1.517355 42.503752) 
LINESTRING (1.517355 42.503752, 1.517116 42.503730) 
LINESTRING (1.517116 42.503730, 1.516850 42.503724) 
LINESTRING (1.516850 42.503724, 1.516550 42.503673) 
LINESTRING (1.516550 42.503673, 1.516096 42.503450) 
LINESTRING (1.516096 42.503450, 1.516038 42.503410) 
LINESTRING (1.516038 42.503410, 1.516020 42.503397) 
LINESTRING (1.516020 42.503397, 1.515698 42.503175) 
LINESTRING (1.515698 42.503175, 1.515451 42.503009) 
LINESTRING (1.515451 42.503009, 1.515108 42.502794) 
LINESTRING (1.515108 42.502794, 1.514654 42.502578) 
LINESTRING (1.514654 42.502578, 1.514547 42.502528) 
LINESTRING (1.514547 42.502528, 1.514139 42.502402) 
LINESTRING (1.514139 42.502402, 1.513788 42.502230) 
LINESTRING (1.513788 42.502230, 1.513700 42.502122) 
LINESTRING (1.513700 42.502122, 1.513671 42.502086) 
LINESTRING (1.513671 42.502086, 1.513547 42.501933) 
LINESTRING (1.513547 42.501933, 1.513256 42.501560) 
LINESTRING (1.513256 42.501560, 1.512814 42.500993) 
LINESTRING (1.512814 42.500993, 1.512735 42.500891) 
LINESTRING (1.512735 42.500891, 1.512726 42.500877) 
LINESTRING (1.512726 42.500877, 1.512504 42.500532) 
LINESTRING (1.512504 42.500532, 1.512444 42.500454) 
LINESTRING (1.512444 42.500454, 1.511723 42.499526) 
LINESTRING (1.511723 42.499526, 1.511397 42.499103) 
LINESTRING (1.511397 42.499103, 1.510981 42.498558) 
LINESTRING (1.510981 42.498558, 1.510859 42.498398) 
LINESTRING (1.510859 42.498398, 1.510834 42.498280) 
LINESTRING (1.510834 42.498280, 1.510814 42.498286) 
LINESTRING (1.510814 42.498286, 1.510769 42.498289) 
LINESTRING (1.510769 42.498289, 1.510742 42.498284) 
LINESTRING (1.510742 42.498284, 1.510702 42.498269) 
LINESTRING (1.510702 42.498269, 1.510671 42.498244) 
LINESTRING (1.510671 42.498244, 1.510654 42.498213) 
LINESTRING (1.510654 42.498213, 1.510652 42.498193) 
LINESTRING (1.510652 42.498193, 1.510660 42.498160) 
LINESTRING (1.510660 42.498160, 1.510682 42.498131) 
LINESTRING (1.510682 42.498131, 1.510699 42.498120) 
LINESTRING (1.510699 42.498120, 1.510433 42.498003) 
LINESTRING (1.510433 42.498003, 1.510269 42.497896) 
LINESTRING (1.510269 42.497896, 1.510062 42.497795) 
LINESTRING (1.510062 42.497795, 1.509761 42.497643) 
LINESTRING (1.509761 42.497643, 1.508698 42.497144) 
LINESTRING (1.508698 42.497144, 1.507798 42.496701) 
LINESTRING (1.507798 42.496701, 1.507483 42.496526) 
LINESTRING (1.507483 42.496526, 1.506745 42.496020) 
LINESTRING (1.506745 42.496020, 1.505878 42.495514) 
LINESTRING (1.505878 42.495514, 1.505372 42.495204) 
LINESTRING (1.505372 42.495204, 1.505071 42.495102) 
LINESTRING (1.505071 42.495102, 1.504822 42.495071) 
LINESTRING (1.504822 42.495071, 1.504582 42.495077) 
LINESTRING (1.504582 42.495077, 1.504273 42.495096) 
LINESTRING (1.504273 42.495096, 1.504196 42.495103) 
LINESTRING (1.504196 42.495103, 1.504088 42.495112) 
LINESTRING (1.504088 42.495112, 1.504089 42.495087) 
LINESTRING (1.504089 42.495087, 1.504078 42.495056) 
LINESTRING (1.504078 42.495056, 1.504041 42.495018) 
LINESTRING (1.504041 42.495018, 1.504003 42.495001) 
LINESTRING (1.504003 42.495001, 1.503963 42.494993) 
LINESTRING (1.503963 42.494993, 1.503915 42.494994) 
LINESTRING (1.503915 42.494994, 1.503869 42.495008) 
LINESTRING (1.503869 42.495008, 1.503821 42.495044) 
LINESTRING (1.503821 42.495044, 1.503803 42.495083) 
LINESTRING (1.503803 42.495083, 1.503529 42.495056) 
LINESTRING (1.503529 42.495056, 1.502927 42.494801) 
LINESTRING (1.502927 42.494801, 1.502051 42.494408) 
LINESTRING (1.502051 42.494408, 1.501425 42.494162) 
LINESTRING (1.501425 42.494162, 1.501106 42.493982) 
LINESTRING (1.501106 42.493982, 1.500854 42.493887) 
LINESTRING (1.500854 42.493887, 1.500683 42.493832) 
LINESTRING (1.500683 42.493832, 1.499612 42.493021) 
LINESTRING (1.499612 42.493021, 1.499191 42.492760) 
LINESTRING (1.499191 42.492760, 1.497998 42.492176) 
LINESTRING (1.497998 42.492176, 1.497094 42.491610) 
LINESTRING (1.497094 42.491610, 1.496678 42.491349) 
LINESTRING (1.496678 42.491349, 1.496569 42.491275) 
LINESTRING (1.496569 42.491275, 1.496448 42.491155) 
LINESTRING (1.496448 42.491155, 1.496417 42.491064) 
LINESTRING (1.496417 42.491064, 1.496367 42.490877) 
LINESTRING (1.496367 42.490877, 1.496348 42.490671) 
LINESTRING (1.496348 42.490671, 1.496336 42.490157) 
LINESTRING (1.496336 42.490157, 1.496284 42.489973) 
LINESTRING (1.496284 42.489973, 1.496159 42.489789) 
LINESTRING (1.496159 42.489789, 1.496109 42.489733) 
LINESTRING (1.496109 42.489733, 1.495906 42.489510) 
LINESTRING (1.495906 42.489510, 1.495511 42.489023) 
LINESTRING (1.495511 42.489023, 1.495386 42.488891) 
LINESTRING (1.495386 42.488891, 1.495287 42.488730) 
LINESTRING (1.495287 42.488730, 1.495266 42.488681) 
LINESTRING (1.495266 42.488681, 1.495264 42.488634) 
LINESTRING (1.495264 42.488634, 1.495321 42.488579) 
LINESTRING (1.495321 42.488579, 1.495421 42.488552) 
LINESTRING (1.495421 42.488552, 1.495518 42.488556) 
LINESTRING (1.495518 42.488556, 1.495561 42.488593) 
LINESTRING (1.495561 42.488593, 1.495834 42.488585) 
LINESTRING (1.495834 42.488585, 1.495712 42.488521) 
LINESTRING (1.495712 42.488521, 1.495591 42.488481) 
LINESTRING (1.495591 42.488481, 1.495442 42.488425) 
LINESTRING (1.495442 42.488425, 1.495343 42.488357) 
LINESTRING (1.495343 42.488357, 1.495238 42.488293) 
LINESTRING (1.495238 42.488293, 1.495218 42.488266) 
LINESTRING (1.495218 42.488266, 1.495232 42.488220) 
LINESTRING (1.495232 42.488220, 1.495254 42.488173) 
LINESTRING (1.495254 42.488173, 1.495258 42.488126) 
LINESTRING (1.495258 42.488126, 1.495245 42.488050) 
LINESTRING (1.495245 42.488050, 1.495276 42.487804) 
LINESTRING (1.495276 42.487804, 1.495510 42.487433) 
LINESTRING (1.495510 42.487433, 1.495568 42.487306) 
LINESTRING (1.495568 42.487306, 1.495599 42.487081) 
LINESTRING (1.495599 42.487081, 1.495611 42.486916) 
LINESTRING (1.495611 42.486916, 1.495587 42.486763) 
LINESTRING (1.495587 42.486763, 1.495507 42.486605) 
LINESTRING (1.495507 42.486605, 1.495332 42.486364) 
LINESTRING (1.495332 42.486364, 1.494872 42.485869) 
LINESTRING (1.494872 42.485869, 1.494676 42.485785) 
LINESTRING (1.494676 42.485785, 1.494597 42.485695) 
LINESTRING (1.494597 42.485695, 1.494538 42.485563) 
LINESTRING (1.494538 42.485563, 1.494096 42.485185) 
LINESTRING (1.494096 42.485185, 1.493931 42.485084) 
LINESTRING (1.493931 42.485084, 1.493899 42.485075) 
LINESTRING (1.493899 42.485075, 1.493868 42.485067) 
LINESTRING (1.493868 42.485067, 1.493711 42.485047) 
LINESTRING (1.493711 42.485047, 1.493591 42.485033) 
LINESTRING (1.493591 42.485033, 1.493115 42.484733) 
LINESTRING (1.493115 42.484733, 1.492890 42.484508) 
LINESTRING (1.492890 42.484508, 1.492649 42.484356) 
LINESTRING (1.492649 42.484356, 1.492307 42.484161) 
LINESTRING (1.492307 42.484161, 1.492191 42.484095) 
LINESTRING (1.492191 42.484095, 1.492053 42.484016) 
LINESTRING (1.492053 42.484016, 1.491746 42.483936) 
LINESTRING (1.491746 42.483936, 1.491258 42.483851) 
LINESTRING (1.491258 42.483851, 1.490874 42.483657) 
